st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Andhra Pradesh,1994.0,163,Gorantla,GEN,Chinta Laxminarayana Reddy,M,Independent,IND,317.0,147041
Andhra Pradesh,1999.0,269,Warangal,GEN,Mettu Srinivas,M,Communist Party Of India (Marxist),CPM,4869.0,174975
Andhra Pradesh,2014.0,211,Bapatla,GEN,Vijaya Kumar Talakayala,M,ILP(AP),ILP(AP),87.0,342458
Andhra Pradesh,1994.0,292,Bhongir,GEN,Jalli Anjaiah,M,Independent,IND,273.0,171166
Andhra Pradesh,1983.0,63,Undi,GEN,Ramakuri Prasad,M,Independents,IND,105.0,569980
Andhra Pradesh,1985.0,3,Tekkali,GEN,Reyyi Jayamma,F,Independent,IND,316.0,104738
Andhra Pradesh,2004.0,260,Narella,SC,Lingaiah Kashipet,M,Telangana Rashtra Samithi,TRS,58702.0,165600
Andhra Pradesh,1978.0,52,Alamuru,GEN,K. Kotaiah,M,Independent,IND,558.0,105938
Andhra Pradesh,1999.0,122,Markapur,GEN,Pandeeti Kasi Rao,M,Marxist Communist Party Of India (S.S.Srivastava),MCPI(S),237.0,164386
Andhra Pradesh,1999.0,4,Harishchandra,GEN,Atchannaidu Kinjarapu,M,Telugu Desam,TDP,68617.0,140924
Andhra Pradesh,2009.0,262,Kodumur,SC,M.Gurramanna,M,IND,IND,539.0,171633
Andhra Pradesh,2014.0,71,Secunderabad Cantt.,SC,P .Venkat Rao,M,YSRCP,YSRCP,8235.0,497786
Andhra Pradesh,1985.0,122,Markapur,GEN,Kundurupedda Konda Reddy,M,Indian National Congress,INC,41333.0,122179
Andhra Pradesh,1983.0,117,Kandukur,GEN,Venkatasubbaiah Gutha,M,Indian National Congress,INC,26293.0,116376
Andhra Pradesh,2004.0,9,Parvathipuram,GEN,Rowthu Thamminaidu,M,Independent,IND,935.0,129196
Andhra Pradesh,2014.0,127,Narasannapeta,GEN,None Of The Above,,NOTA,NOTA,819.0,392758
Andhra Pradesh,1999.0,48,Kakinada,GEN,Koppadi Sathiraju,M,Independent,IND,223.0,205777
Andhra Pradesh,1978.0,188,Achampet,SC,Puttapaga Radhakrishna,M,Janata Party,JNP,20716.0,91761
Andhra Pradesh,1985.0,195,Kollapur,GEN,Kotha Venkateswer Rao,M,Indian National Congress,INC,41222.0,120404
Andhra Pradesh,1994.0,52,Alamuru,GEN,V.V.S.S.Chowdary,M,Telugu Desam,TDP,67844.0,147666
Andhra Pradesh,1994.0,284,Suryapet,SC,Akarapu Sudarshan,M,Telugu Desam,TDP,60913.0,167522
Andhra Pradesh,2009.0,40,Patancheru,GEN,Chukka Ramulu,M,CPM,CPM,7362.0,235264
Andhra Pradesh,2004.0,158,Jammalamadugu,GEN,Adinarayana Reddy Gajjala,M,Independent,IND,102.0,144923
Andhra Pradesh,2004.0,214,Maharajgunj,GEN,J Suresh,M,Independent,IND,58.0,92663
Andhra Pradesh,1999.0,202,Vicarabad,SC,Smt. Pushpamma,F,Independent,IND,1640.0,158916
Andhra Pradesh,1994.0,94,Vemur,GEN,Alapati Dharmarao,M,Indian National Congress,INC,36032.0,127433
Andhra Pradesh,2014.0,93,Munugode,GEN,Budida Lingaiah Yadav,M,IND,IND,695.0,418276
Andhra Pradesh,1989.0,254,Karimnagar,GEN,Chandrasekhar Rao Juvvadi,M,Telugu Desam,TDP,36821.0,179498
Andhra Pradesh,2014.0,236,Nellore City,GEN,None Of The Above,,NOTA,NOTA,641.0,488764
Andhra Pradesh,1983.0,233,Yellareddy,GEN,Kishan Reddy,M,Independents,IND,37923.0,98635
Andhra Pradesh,1985.0,238,Dichpalli,GEN,Sanjeeva Rao,M,Independent,IND,269.0,106407
Andhra Pradesh,2009.0,67,Chandrayangutta,GEN,Jangam Vidyawanth Reddy,M,IND,IND,202.0,176158
Andhra Pradesh,2014.0,70,Secunderabad,GEN,Panduranga Rao.Gala,M,BMUP,BMUP,105.0,479322
Andhra Pradesh,2004.0,43,Peddapuram,GEN,Bangaru Krishna,M,Independent,IND,1419.0,145133
Andhra Pradesh,1985.0,119,Kondepi,GEN,Pinaknarasimaha Rao,M,Independent,IND,272.0,124091
Andhra Pradesh,1985.0,97,Ponnur,GEN,Kolla Venkiah,M,Independent,IND,1212.0,117451
Andhra Pradesh,1999.0,149,Tirupathi,GEN,Kankanala Narayana,M,Communist Party Of India,CPI,5152.0,257340
Andhra Pradesh,1999.0,280,Khammam,GEN,Nelloori Basaveswar Rao,M,Independent,IND,511.0,201717
Andhra Pradesh,1999.0,83,Gannavaram,GEN,Mudraboina Venkateswara Rao,M,Indian National Congress,INC,27763.0,126190
Andhra Pradesh,2014.0,222,Darsi,GEN,Velugoti Srinivasa Rao,M,IND,IND,198.0,398024
Andhra Pradesh,1978.0,137,Nagari,GEN,Ramesh Chandra Prasad Gandhamaneni,M,Indian National Congress,INC,11031.0,111305
Andhra Pradesh,1994.0,110,Chilakaluripet,GEN,Kancherla Ashok Kumar,M,Independent,IND,122.0,170525
Andhra Pradesh,1994.0,259,Sircilla,GEN,Gangipalli Lachaiah,M,Independent,IND,1363.0,172766
Andhra Pradesh,1989.0,143,Punganur,GEN,Madhiraju Sreenivasa Raju,M,Independents,IND,463.0,144385
Andhra Pradesh,2009.0,138,Srungavarapukota,GEN,Vijayalakshmi Gorle,F,IND,IND,1395.0,190097
Andhra Pradesh,1989.0,251,Huzurabad,GEN,Madhava Rao Ande,M,Bahujan Samaj Party,BSP,776.0,144226
Andhra Pradesh,1985.0,278,Madhira,GEN,Madhusoodhan Rao Mandadapu,M,Independent,IND,110.0,130081
Andhra Pradesh,1994.0,131,Sarvepalli,GEN,Kalathuru Ramakrishna,M,Independent,IND,244.0,151459
Andhra Pradesh,2009.0,49,Lal Bahadur Nagar,GEN,G Rajendhar,M,IND,IND,283.0,412728
Andhra Pradesh,1985.0,207,Himayatnagar,GEN,P. Gnaneshwar,M,Independent,IND,10786.0,134381
Andhra Pradesh,2009.0,30,Manakondur,SC,Voraganti Anand,M,TRS,TRS,43132.0,200944
Andhra Pradesh,2014.0,207,Ponnur,GEN,None Of The Above,,NOTA,NOTA,766.0,416336
Andhra Pradesh,2014.0,153,Narsipatnam,GEN,Y.Makireddy,M,IND,IND,259.0,397290
Andhra Pradesh,2009.0,269,Guntakal,GEN,Sainath Goud Ramagowni,M,TDP,TDP,51753.0,217807
Andhra Pradesh,1999.0,212,Malakpet,GEN,Lanka Laxmi Narayana,M,Independent,IND,104.0,412387
Andhra Pradesh,1994.0,254,Karimnagar,GEN,Meer Amjad Ali,M,Janata Party,JP,397.0,195167
Andhra Pradesh,1985.0,294,Deverkonda,ST,R. Laxmi Bai,F,Independent,IND,717.0,116915
Andhra Pradesh,2014.0,190,Gannavaram,GEN,Bodinapalli Rajesh Kumar,M,IND,IND,201.0,461268
Andhra Pradesh,2014.0,200,Vijayawada East,GEN,Devineni Rajasekhar (Nehru),M,INC,INC,13497.0,556902
Andhra Pradesh,1985.0,53,Mummidivaram,SC,Yarlagedda Jeeva Ratnam,M,Independent,IND,2528.0,111674
Andhra Pradesh,1994.0,153,Lakkireddipalli,GEN,Abdul Hameed,M,Bahujan Samaj Party,BSP,38.0,125988
Andhra Pradesh,1989.0,109,Narasaraopet,GEN,Nama Srinivasa Rao,M,Independents,IND,122.0,184831
Andhra Pradesh,2009.0,45,Quthbullapur,GEN,M.S.Srinivas(Vasu),M,IND,IND,499.0,313160
Andhra Pradesh,1983.0,83,Gannavaram,GEN,Devarapalli Rayappa,M,Independents,IND,600.0,90010
Andhra Pradesh,1994.0,89,Bandar,GEN,Tadikonda Venkata Nancharaiah,M,Rashtreeya Praja,RP,86.0,151630
Andhra Pradesh,2009.0,165,Gannavaram,SC,Pamula Rajeswari Devi,F,INC,INC,44756.0,171189
Andhra Pradesh,1994.0,174,Tadpatri,GEN,K. Nallappa,M,Independent,IND,306.0,171442
Andhra Pradesh,1989.0,81,Tiruvuru,SC,Koneru Rangarao,M,Indian National Congress,INC,55016.0,137115
Andhra Pradesh,1983.0,130,Nellore,GEN,Venthena Palli Malakonda Reddy,M,Communist Party Of India (Marxist),CPM,9446.0,144122
Andhra Pradesh,1989.0,157,Proddatur,GEN,Gbouse Peer,M,Independents,IND,230.0,173661
Andhra Pradesh,1999.0,27,Uttarapalli,GEN,Pudi Mangapathi Rao,M,Indian National Congress,INC,34684.0,118862
Andhra Pradesh,1994.0,256,Jagtial,GEN,Ette Prabhakar,M,Independent,IND,569.0,160353
Andhra Pradesh,1983.0,270,Hanamkonda,GEN,Sangam Reddy Satyanarayana,M,Independents,IND,39112.0,122398
Andhra Pradesh,1983.0,287,Chalakurthi,GEN,Kunduru Jana Reddy,M,Independents,IND,39676.0,112537
Andhra Pradesh,1999.0,199,Makthal,GEN,B.Ramu,M,Independent,IND,2402.0,167970
Andhra Pradesh,1994.0,292,Bhongir,GEN,Ayyadapu Upender Reddy,M,Independent,IND,979.0,171166
Andhra Pradesh,1978.0,12,Therlam,GEN,Tadde Ramarao,M,Indian National Congress (I),INC(I),20491.0,97045
Andhra Pradesh,1989.0,68,Ungutur,GEN,Kantimani Srinivasarao,M,Telugu Desam,TDP,48285.0,150640
Andhra Pradesh,1985.0,293,Mungode,GEN,R. Anjaiah,M,Independent,IND,100.0,119603
Andhra Pradesh,1999.0,210,Khairatabad,GEN,S.Govinda Rajulu,M,Independent,IND,1786.0,593194
Andhra Pradesh,1989.0,25,Visakhapatnam-Ii,GEN,Thondapu Surayana Rayana Reddy (Surreddy),M,Indian National Congress,INC,86464.0,237605
Andhra Pradesh,1985.0,111,Chirala,GEN,Karneti Nagamallbswara Rao,M,Independent,IND,534.0,131597
Andhra Pradesh,1978.0,197,Gadwal,GEN,Govini Veera Pratap Reddy,M,Independent,IND,1306.0,102442
Andhra Pradesh,2009.0,110,Pinapaka,ST,Bandaru Nageswara Rao,M,BSP,BSP,2475.0,154817
Andhra Pradesh,1983.0,213,Asafnagar,GEN,Venkat Rao,M,Independents,IND,106.0,116293
Andhra Pradesh,2014.0,47,Uppal,GEN,Nvss Prabhakar,M,BJP,BJP,82395.0,909468
Andhra Pradesh,1989.0,160,Pulivendula,GEN,Nagi Reddy Rachamallu,M,Independents,IND,48.0,156942
Andhra Pradesh,1999.0,79,Kankipadu,GEN,Bezawada Paul Kamal Kumar,M,Bahujan Samaj Party,BSP,947.0,308804
Andhra Pradesh,1985.0,101,Guntur-Ii,GEN,Idara Venkata Subba Reddi,M,Independent,IND,120.0,126055
Andhra Pradesh,1989.0,167,Kalyandurg,SC,Parusuramaiah B.,M,Independents,IND,749.0,148447
Andhra Pradesh,2014.0,237,Nellore Rural,GEN,Kotamreddy Sridhar Reddy,M,YSRCP,YSRCP,79103.0,523252
Andhra Pradesh,2004.0,107,Macherla,GEN,Pinnelli Madhusudhana Reddy,M,Independent,IND,115.0,164721
Andhra Pradesh,1994.0,256,Jagtial,GEN,Mothe Vishwanatha Rao,M,National Students Party,NSP,439.0,160353
Andhra Pradesh,2004.0,20,Vizianagaram,GEN,Somu Ram Babu,M,Bahujan Samaj Party,BSP,1076.0,180772
Andhra Pradesh,1978.0,87,Kaikalur,GEN,Aseevadam Garikimukku,M,Republican Party Of India,RPI,500.0,90510
Andhra Pradesh,1985.0,287,Chalakurthi,GEN,Katraju Gopaiah,M,Independent,IND,438.0,130766
Andhra Pradesh,2009.0,182,Unguturu,GEN,Murali Krishna Perumalla,M,PPOI,PPOI,660.0,172361
Andhra Pradesh,1994.0,94,Vemur,GEN,Alla Sambasivarao,M,Independent,IND,8909.0,127433
Andhra Pradesh,2014.0,16,Kamareddy,GEN,Gampa Govardhan,M,TRS,TRS,71961.0,438690
Andhra Pradesh,1985.0,136,Satyavedu,SC,Pattabhi Kadiveti,M,Independent,IND,670.0,124472
Andhra Pradesh,1994.0,278,Madhira,GEN,Bodepudi Venkateswara Rao,M,Communist Party Of India (Marxist),CPM,68578.0,168304
Andhra Pradesh,1985.0,88,Malleswaram,GEN,Parimkayala Kanaka Durga Prasad,M,Independent,IND,136.0,104680
Andhra Pradesh,2014.0,277,Penukonda,GEN,B.K.Parthasarathi,M,TDP,TDP,79793.0,403158
Andhra Pradesh,1983.0,139,Vepanjeri,SC,M. Jayaraman,M,Independents,IND,642.0,109644
Andhra Pradesh,1999.0,51,Ramachandrapuram,GEN,Thota Thrimurtulu,M,Telugu Desam,TDP,46417.0,137255
Andhra Pradesh,1983.0,221,Dommat,GEN,Demmata Ramachandra Reddy,M,Independents,IND,21938.0,101805
Andhra Pradesh,1989.0,189,Nagarkurnool,GEN,Venkat Reddy,M,Independents,IND,150.0,149684
Andhra Pradesh,2014.0,256,Kurnool,GEN,A.Chinna Moulali,M,BSP,BSP,623.0,491344
Andhra Pradesh,1999.0,207,Himayatnagar,GEN,B Ravi,M,Independent,IND,211.0,214752
Andhra Pradesh,1985.0,8,Naguru,ST,Vempatapu Bharati,F,Telugu Desam,TDP,27958.0,99514
Andhra Pradesh,2014.0,52,Serilingampally,GEN,G.V. Srinivasa Rao,M,PPOI,PPOI,334.0,1182562
Andhra Pradesh,2004.0,121,Darsi,GEN,Boodala Suresh Kumar,M,Bahujan Samaj Party,BSP,1077.0,181460
Andhra Pradesh,2009.0,222,Darsi,GEN,Narapusetty Hanumantha Rao,M,IND,IND,254.0,178980
Andhra Pradesh,2009.0,252,Mydukur,GEN,Gampa Tirupathi,M,BCUF,BCUF,448.0,177694
Andhra Pradesh,1989.0,266,Narsampet,GEN,Beeravelli Bharat Kumar,M,Independents,IND,864.0,138284
Andhra Pradesh,1994.0,79,Kankipadu,GEN,Chitikela Rama Rao,M,Independent,IND,217.0,250792
Andhra Pradesh,1985.0,190,Kalwakurthi,GEN,Thummalapalli Venkata Reddy,M,Independent,IND,485.0,127661
Andhra Pradesh,1978.0,214,Maharajgunj,GEN,N. Laxminarayana,M,Indian National Congress,INC,3819.0,82445
Andhra Pradesh,1994.0,206,Musheerabad,GEN,Dr. K. Lakshman,M,Bharatiya Janata Party,BJP,24294.0,170733
Andhra Pradesh,2014.0,62,Sanath Nagar,GEN,Hymavati Sagi,F,LSP,LSP,3975.0,471906
Andhra Pradesh,1983.0,224,Sangareddy,GEN,Mukurala Sathyanarayana,M,Independents,IND,15852.0,130177
Andhra Pradesh,2009.0,92,Nalgonda,GEN,Gundagoni Giri Babu Goud,M,BJP,BJP,4828.0,200352
Andhra Pradesh,2014.0,108,Bhupalpalle,GEN,Gandra Venkata Ramana Reddy,M,INC,INC,57899.0,475606
Andhra Pradesh,2004.0,206,Musheerabad,GEN,Nayini Narsimha Reddy,M,Telangana Rashtra Samithi,TRS,53553.0,214167
Andhra Pradesh,1999.0,73,Polavaram,ST,Murali Krishna Mokala,M,Independent,IND,3771.0,151097
Andhra Pradesh,1994.0,212,Malakpet,GEN,S.A. Haq Nazeer,M,All India Majlis-E-Ittehadul Muslimeen,MIM,7342.0,303551
Andhra Pradesh,2009.0,94,Bhongir,GEN,Battu Ramchandraiah,M,BSP,BSP,547.0,186195
Andhra Pradesh,1999.0,100,Guntur-I,GEN,Ashok Gunduboina,M,Independent,IND,58.0,200756
Andhra Pradesh,2014.0,210,Tenali  ,GEN,Dr.Jasthi Venkata Subba Rao,M,PPOI,PPOI,335.0,479050
Andhra Pradesh,2014.0,86,Devarakonda ,ST,Kethavath Lalu,M,TRS,TRS,38618.0,423582
Andhra Pradesh,2014.0,78,Wanaparthy,GEN,Singireddy Niranjan Reddy,M,TRS,TRS,55252.0,473816
Andhra Pradesh,2004.0,203,Pargi,GEN,Kumtom Ram Reddy,M,Telangana Congress Party,TCP,52161.0,198243
Andhra Pradesh,1989.0,30,Madugula,GEN,Reddi Satyanarayana,M,Telugu Desam,TDP,48872.0,126737
Andhra Pradesh,2009.0,213,Guntur West,GEN,Jupudi Rangaraju,M,BJP,BJP,1615.0,196858
Andhra Pradesh,1983.0,119,Kondepi,GEN,Gundapaneni Pattabhi Ramaswami Chowdari,M,Indian National Congress,INC,23507.0,115208
Andhra Pradesh,1978.0,146,Vayalpad,GEN,Narasinga Rao Mallapalle,M,Indian National Congress,INC,5272.0,98459
Andhra Pradesh,1978.0,115,Ongole,GEN,Srungarapu Jeevaratnam Naidu,F,Indian National Congress (I),INC(I),32574.0,106100
Andhra Pradesh,1978.0,198,Amarchinta,GEN,Som Bhopal,M,Janata Party,JNP,29419.0,106917
Andhra Pradesh,2009.0,230,Markapuram,GEN,Satharajupalli Chandra Sekhar,M,IND,IND,238.0,185743
Andhra Pradesh,2014.0,59,Amberpet  ,GEN,Mohammed,M,YSRCP,YSRCP,2692.0,530016
Andhra Pradesh,1994.0,77,Vijayawada West,GEN,Kotamraju Lakshmi Narayana (Panthulu),M,Independent,IND,450.0,183179
Andhra Pradesh,1999.0,285,Kodad,GEN,Badavathu Nehru Bapuji,M,Independent,IND,167.0,181947
Andhra Pradesh,2014.0,219,Gurazala,GEN,Konaganti Seshi Reddy,M,IND,IND,149.0,477246
Andhra Pradesh,1978.0,97,Ponnur,GEN,Doppalapudi Jacob Sastry,M,Independent,IND,814.0,100592
Andhra Pradesh,1978.0,101,Guntur-Ii,GEN,Yelavarthu Chinnayasuri,M,Independent,IND,167.0,89254
Andhra Pradesh,1989.0,54,Allavaram,SC,Bonthu Ramesh Babu,M,Independents,IND,129.0,109648
Andhra Pradesh,1989.0,61,Achanta,SC,Bhaskara Rao Kota,M,Indian National Congress,INC,38242.0,123094
Andhra Pradesh,1985.0,57,Nagaram,SC,Undru Krishna Rao,M,Telugu Desam,TDP,45126.0,95238
Andhra Pradesh,2004.0,254,Karimnagar,GEN,Kadapala Vijay Kumar,M,Bahujan Samaj Party,BSP,1517.0,254255
Andhra Pradesh,2009.0,185,Gopalapuram,SC,Taneti Vanita,F,TDP,TDP,70659.0,190448
Andhra Pradesh,1999.0,7,Kothuru,ST,Gopala Rao Nimmaka,M,Telugu Desam,TDP,40034.0,139066
Andhra Pradesh,1985.0,134,Venkatagiri,GEN,Korrapati Ramachandra Naidu,F,Independent,IND,409.0,123334
Andhra Pradesh,2009.0,142,Visakhapatnam  North,GEN,Kona Srinu,M,IND,IND,210.0,210362
Andhra Pradesh,2009.0,272,Anantapur Urban,GEN,Chakala Nagaraju,M,IND,IND,106.0,229876
Andhra Pradesh,2014.0,1,Sirpur,GEN,Lendugure Mengaji Patel,M,BCUF,BCUF,923.0,381924
Andhra Pradesh,2009.0,220,Macherla,GEN,Rajaboyina Madhusudana Rao,M,IND,IND,440.0,201861
Andhra Pradesh,1985.0,207,Himayatnagar,GEN,Ale Narendra,M,Bharatiya Janta Party,BJP,38941.0,134381
Andhra Pradesh,1983.0,21,Sathivada,GEN,Sambasivaraju Penumatsa,M,Indian National Congress,INC,37036.0,92943
Andhra Pradesh,1989.0,271,Shyampet,GEN,Agaiah Pogula,M,Marxist Communist Party Of India,MCPI,18469.0,123118
Andhra Pradesh,1985.0,11,Bobbili,GEN,Adinarayana Thelu,M,Independent,IND,341.0,95407
Andhra Pradesh,2004.0,133,Sulurpet,SC,Nelavala Subhramanyam,M,Indian National Congress,INC,56939.0,154216
Andhra Pradesh,1994.0,47,Sampara,GEN,Chollangi Venugopal,M,Bahujan Samaj Party,BSP,6608.0,170696
Andhra Pradesh,2014.0,35,Narayankhed,GEN,None Of The Above,,NOTA,NOTA,1035.0,406104
Andhra Pradesh,1989.0,212,Malakpet,GEN,Y. Venkat Reddy,M,Independents,IND,196.0,247836
Andhra Pradesh,1999.0,112,Parchur,GEN,G. Sudhakarbabu,M,Independent,IND,53.0,140383
Andhra Pradesh,1989.0,41,Kadiam,GEN,Kokkiripati Krishna,M,Independents,IND,214.0,178760
Andhra Pradesh,2014.0,39,Sangareddy,GEN,Nagedapally Krishnam Raju,M,IND,IND,818.0,425716
Andhra Pradesh,1999.0,205,Ibrahimpatnam,SC,Mandala Yadaiah,M,Ajeya Bharat Party,AJBP,138.0,161967
Andhra Pradesh,1999.0,71,Gopalpuram,SC,Ratna Raju Karivedala,M,Independent,IND,160.0,155652
Andhra Pradesh,1994.0,147,Pileru,GEN,Degala Krishnaiah,M,Independent,IND,46.0,139025
Andhra Pradesh,2004.0,79,Kankipadu,GEN,Krishnaiah Chintamakala,M,Bahujan Samaj Party,BSP,4720.0,353059
Andhra Pradesh,2014.0,124,Srikakulam,GEN,Ragolu Nagasiva,M,IND,IND,247.0,456224
Andhra Pradesh,1994.0,232,Kamareddy,GEN,Mohd. Ali Shabbir,M,Indian National Congress,INC,32086.0,161265
Andhra Pradesh,1983.0,69,Dendulur,GEN,Neelam Charles,M,Indian National Congress,INC,19908.0,91381
Andhra Pradesh,2009.0,91,Suryapet,GEN,Saraswathi Laxmi Narsa Raju,M,RDHP,RDHP,1664.0,217572
Andhra Pradesh,2009.0,191,Gudivada,GEN,Amudalapalli Prasad,M,PPOI,PPOI,488.0,180560
Andhra Pradesh,1985.0,189,Nagarkurnool,GEN,M. Madhava Reddy,M,Independent,IND,13881.0,122252
Andhra Pradesh,1983.0,290,Ramannapet,GEN,Gopalreddy Racha,M,Independents,IND,532.0,109172
Andhra Pradesh,1999.0,132,Gudur,SC,Marella Venkatasubbaiah,M,Bahujan Samaj Party,BSP,2266.0,164892
Andhra Pradesh,1989.0,202,Vicarabad,SC,Tirmalaiah,M,Indian National Congress,INC,37595.0,134195
Andhra Pradesh,1994.0,152,Rayachoty,GEN,S. Sadiq,M,Independent,IND,35.0,142357
Andhra Pradesh,1994.0,55,Amalapuram,GEN,Injeti Aruna Kumar,M,Independent,IND,113.0,115276
Andhra Pradesh,1989.0,287,Chalakurthi,GEN,Jana Reddy Kunduru,M,Indian National Congress,INC,63231.0,156882
Andhra Pradesh,2014.0,229,Kondapi ,SC,Thumma Koteswara Rao,M,IND,IND,156.0,429728
Andhra Pradesh,1978.0,258,Metpalli,GEN,Bhooma Chari Urumalla,M,Independent,IND,1702.0,89679
Andhra Pradesh,1994.0,251,Huzurabad,GEN,Enugula Peddi Reddy,M,Telugu Desam,TDP,57727.0,151300
Andhra Pradesh,2014.0,132,Salur ,ST,Uyaka Mutyalu,M,IND,IND,1898.0,350348
Andhra Pradesh,2009.0,260,Dhone,GEN,V.Madhava Krishna,M,RJD,RJD,1935.0,197886
Andhra Pradesh,1978.0,277,Sathupalli,GEN,Vummalla Santhi Ram,M,Indian National Congress (I),INC(I),14943.0,98832
Andhra Pradesh,2009.0,73,Narayanpet,GEN,Dr.K. Sai Babu,M,PRAP,PRAP,4709.0,185529
Andhra Pradesh,2009.0,122,Tekkali,GEN,Duvvada Srinivas,M,PRAP,PRAP,36552.0,179439
Andhra Pradesh,2014.0,238,Sarvepalli,GEN,Kakani Govardhan Reddy,M,YSRCP,YSRCP,85744.0,407636
Andhra Pradesh,2009.0,189,Nuzvid,GEN,Chatla Babu Rao,M,CPI(ML)(L),CPI(ML)(L),317.0,191655
Andhra Pradesh,1985.0,129,Rapur,GEN,Majjiga Venkatakrishnareddy,M,Independent,IND,65.0,121076
Andhra Pradesh,1994.0,14,Palakonda,SC,Bhyadrayya Tale,M,Telugu Desam,TDP,45818.0,111068
Andhra Pradesh,2014.0,136,Nellimarla,GEN,P.V.V.Suryanarayana Raju(Suresh Babu),M,YSRCP,YSRCP,64294.0,378466
Andhra Pradesh,2009.0,152,Payakaraopet,SC,Golla Baburao,M,INC,INC,50698.0,210818
Andhra Pradesh,1985.0,290,Ramannapet,GEN,K. Shankariah,M,Independent,IND,436.0,122010
Andhra Pradesh,1989.0,152,Rayachoty,GEN,Mandipalle Nagi Reddy,M,Indian National Congress,INC,50475.0,141906
Andhra Pradesh,2009.0,91,Suryapet,GEN,Mynam Joseph,M,IND,IND,608.0,217572
Andhra Pradesh,1983.0,108,Vinukonda,GEN,Veeravalli Varada Raju Alias Varadaiah,M,Independents,IND,18686.0,120301
Andhra Pradesh,1994.0,166,Penukonda,GEN,Kristappa,M,Independent,IND,58.0,152647
Andhra Pradesh,1994.0,168,Rayadrug,GEN,Khuddus,M,Independent,IND,3255.0,150237
Andhra Pradesh,1994.0,153,Lakkireddipalli,GEN,Shaik Bakshi Gulam Habibullah,M,Independent,IND,22.0,125988
Andhra Pradesh,1978.0,214,Maharajgunj,GEN,D. Sasthyanarayana Sastry,M,Independent,IND,111.0,82445
Andhra Pradesh,1989.0,43,Peddapuram,GEN,Korukonda Veera Raghava Kumari,F,Independents,IND,196.0,129176
Andhra Pradesh,2014.0,144,Gajuwaka,GEN,C.H. Prasad Gandhi,M,BSP,BSP,572.0,580448
Andhra Pradesh,2004.0,262,Jangaon,GEN,Dandempelly Kondaiah,M,Independent,IND,659.0,150692
Andhra Pradesh,1994.0,37,Chintapalli,ST,Balaraju Pasupuleti,M,Indian National Congress,INC,23497.0,146399
Andhra Pradesh,2014.0,285,Chandragiri,GEN,Kanchana. Venugopal Reddy,M,INC,INC,4808.0,517718
Andhra Pradesh,2009.0,26,Karimnagar,GEN,Md. Jameeluddin,M,IND,IND,2141.0,261573
Andhra Pradesh,1985.0,111,Chirala,GEN,N. L. Yara Prasad Pinjala,M,Independent,IND,182.0,131597
Andhra Pradesh,2009.0,195,Avanigadda,GEN,Yasam Chitti Babu,M,IND,IND,6299.0,185080
Andhra Pradesh,1999.0,160,Pulivendla,GEN,C.B.G. Ramakrishna Reddy,M,Independent,IND,153.0,140646
Andhra Pradesh,1999.0,179,Kurnool,GEN,Dr.B.C.Maddulety,M,Independent,IND,73.0,229654
Andhra Pradesh,1985.0,152,Rayachoty,GEN,Mandipalle Nage Reddy,M,Indian National Congress,INC,50848.0,115691
Andhra Pradesh,1994.0,34,Elamanchili,GEN,Sarakanam Krishnamurthy,M,Independent,IND,113.0,130190
Andhra Pradesh,2009.0,1,Sirpur,GEN,Dubbula Venkaiah,M,IND,IND,8608.0,154673
Andhra Pradesh,2009.0,257,Panyam,GEN,Katasani Ramabhupal Reddy,M,INC,INC,63323.0,227867
Andhra Pradesh,2009.0,251,Proddatur,GEN,Lingaareddy Mallela,M,TDP,TDP,73023.0,204221
Andhra Pradesh,2014.0,72,Kodangal,GEN,Esuvaiah,M,BSP,BSP,1474.0,395298
Andhra Pradesh,1994.0,121,Darsi,GEN,Tenali Ravi Babu,M,Independent,IND,127.0,162407
Andhra Pradesh,2014.0,42,Gajwel,GEN,Tumkunta Narsa Reddy,M,INC,INC,34085.0,467272
Andhra Pradesh,1994.0,237,Nizamabad,GEN,Mamidi Narayana,M,Independent,IND,90.0,179093
Andhra Pradesh,2004.0,261,Cheriyal,GEN,Pakala Jacob,M,Independent,IND,3341.0,142505
Andhra Pradesh,2004.0,195,Kollapur,GEN,Katikaneni Madhusudhana Rao,M,Telugu Desam,TDP,46329.0,177493
Andhra Pradesh,2009.0,97,Alair,GEN,Donthiri Sridhar Reddy,M,IND,IND,1269.0,225352
Andhra Pradesh,1994.0,151,Rajampet,GEN,Javvaji Eswaraiah,M,Independent,IND,312.0,130577
Andhra Pradesh,2004.0,173,Dharmavaram,GEN,Gonuguntla Jayalakshmamma,F,Telugu Desam,TDP,64743.0,185813
Andhra Pradesh,1983.0,32,Anakapalli,GEN,Satyarao Yarramsetti,M,Bhartiya Janta Party,BJP,4029.0,98169
Andhra Pradesh,1994.0,276,Kothagudem,GEN,Chendram Jadala,M,Independent,IND,32.0,158289
Andhra Pradesh,1985.0,250,Mydaram,SC,Badikala Rajalingam,M,Independent,IND,69.0,155879
Andhra Pradesh,2004.0,193,Mahbubnagar,GEN,Puli Veeranna,M,Independent,IND,63110.0,225112
Andhra Pradesh,2009.0,88,Miryalguda,GEN,Karnati Prabhakar,M,BJP,BJP,4423.0,205058
Andhra Pradesh,2004.0,213,Asafnagar,GEN,Mumtaz Mohd,M,Independent,IND,75.0,184789
