st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Sikkim,1985.0,7,Chakung,GEN,Phur Tshering Lepcha,M,Independent,IND,52.0,5129
Sikkim,1999.0,23,Djongu,ST,Sonam Chyoda Lepcha,M,Sikkim Democratic Front,SDF,2228.0,5469
Sikkim,1994.0,21,Loosing Pachekhani,GEN,Rup Raj Rai,M,Indian National Congress,INC,335.0,5880
Sikkim,1994.0,3,Geyzing,GEN,Dal Bahadur Karki,M,Sikkim Sangram Parishad,SSP,1412.0,7008
Sikkim,2009.0,2,Yangthang,GEN,Prem Lall Subba,M,SDF,SDF,5770.0,9169
Sikkim,1979.0,17,Central Pendam-East Pendam,GEN,Ramesh Kumar Trivedi,M,Independents,IND,240.0,6076
Sikkim,1985.0,16,Temi-Tarku,GEN,Bishnu Kumar Rai,M,Independent,IND,128.0,4579
Sikkim,2009.0,26,Arithang,GEN,Kharga Bahadur Rai,M,SGPP,SGPP,27.0,7396
Sikkim,2014.0,20,Chujachen,GEN,Rudra Narsing Sakya,M,INC,INC,162.0,30932
Sikkim,1985.0,21,Loosing Pachekhani,GEN,Ram Krishna Rai,M,Janta Party,JNP,16.0,4403
Sikkim,1985.0,30,Ranka,ST,Tashi Tobgay Bhutia,M,Sikkim Prajatantra Congress,SPC,5.0,4311
Sikkim,1985.0,23,Djongu,ST,Chhuden Lepcha,M,Independent,IND,20.0,3589
Sikkim,2014.0,31,Lachen Mangan,ST,None Of The Above,,NOTA,NOTA,79.0,13748
Sikkim,1979.0,20,Pathing,ST,Sonpin Lucksom,M,Independents,IND,21.0,3774
Sikkim,1979.0,18,Rhenock,GEN,Rudra Mani Basnet,M,Independents,IND,24.0,3214
Sikkim,1994.0,6,Rinchenpong,ST,Deoman Lama,M,Independent,IND,72.0,6859
Sikkim,2014.0,10,Poklok-Kamrang,GEN,None Of The Above,,NOTA,NOTA,178.0,26954
Sikkim,2009.0,25,Upper Tadong,GEN,Dil Bahadur Thapa,M,SDF,SDF,3148.0,7200
Sikkim,2004.0,8,Soreong,GEN,Akar Dhoj Limbu,M,Sikkim Himali Rajya Parishad,SHRP,220.0,9419
Sikkim,2009.0,28,Upper Burtuk,GEN,Binod Kumar Adhikari,M,BJP,BJP,75.0,9110
Sikkim,1994.0,28,Rumtek,ST,Karma Tempo Namgyal Gyaltsen,M,Sikkim Democratic Front,SDF,1969.0,8511
Sikkim,1985.0,10,Jorthang-Nayabazar,GEN,Babulal Goyal,M,Independent,IND,27.0,5510
Sikkim,1979.0,10,Jorthang-Nayabazar,GEN,Kaluram Agrawal,M,Independents,IND,31.0,4208
Sikkim,2004.0,16,Temi-Tarku,GEN,Man Bdr. Rai,M,Independent,IND,117.0,10680
Sikkim,1999.0,7,Chakung,GEN,Prem Singh Tamang,M,Sikkim Democratic Front,SDF,3572.0,7543
Sikkim,1989.0,32,Sangha,GEN,Kalzang Lama,M,Independents,IND,5.0,3216
Sikkim,1989.0,16,Temi-Tarku,GEN,Badrinath Pradhan,M,Independents,IND,707.0,6264
Sikkim,1985.0,1,Yoksam,GEN,Kongjong Bhutia,M,Independent,IND,13.0,5347
Sikkim,1999.0,12,Wak,GEN,Manoj Rai,M,Sikkim Sangram Parishad,SSP,1683.0,6142
Sikkim,1979.0,13,Damthang,GEN,Bhupal Chamling,M,Independents,IND,68.0,3788
Sikkim,1979.0,23,Djongu,ST,Pintook Lepcha,M,Sikkim Prajatantra Congress,SPC,343.0,2921
Sikkim,2014.0,18,West Pendam,SC,None Of The Above,,NOTA,NOTA,113.0,24836
Sikkim,1989.0,30,Ranka,GEN,Sonam Tsh. Lepcha,M,Indian National Congress,INC,1644.0,6423
Sikkim,1979.0,20,Pathing,ST,Sangay Bhutia,M,Sikkim Prajatantra Congress,SPC,203.0,3774
Sikkim,1989.0,11,Ralang,GEN,Sonam Gyatso Kaleon,M,Sikkim Sangram Parishad,SSP,2903.0,4848
Sikkim,1985.0,25,Kabi Tingda,ST,Karma Chultim Bhutia,M,Independent,IND,46.0,3644
Sikkim,1979.0,30,Ranka,ST,Dnki Choden Bhutia,F,Janta Party,JNP,213.0,3114
Sikkim,1985.0,31,Gangtok,GEN,Kiran Chetri,M,Independent,IND,38.0,9321
Sikkim,1979.0,5,Barmiok,GEN,Jag Bahadur Chhetri,M,Independents,IND,16.0,3108
Sikkim,1979.0,19,Regu,GEN,Karna Bahadur,M,Independents,IND,560.0,4179
Sikkim,1985.0,21,Loosing Pachekhani,GEN,Bhakia Bhadur Khulal,M,Sikkim Sangram Parishad,SSP,1787.0,4403
Sikkim,1994.0,13,Damthang,GEN,Pawan Kumar Chamling,M,Sikkim Democratic Front,SDF,3904.0,7054
Sikkim,1979.0,32,Sangha,GEN,Lhachen Ganchen Rimpuchhi,M,Independents,IND,733.0,2114
Sikkim,1989.0,22,Khamdong,SC,Milan Kumar Trikhatri,M,Independents,IND,48.0,7043
Sikkim,2009.0,6,Daramdin,ST,Sonam Sherpa,M,SGPP,SGPP,173.0,11122
Sikkim,1979.0,26,Rakdong Tintek,ST,Rinzing Tongden Lepcha,M,Janta Party,JNP,332.0,3816
Sikkim,1985.0,4,Dentam,GEN,Phurba Sherpa,M,Independent,IND,54.0,4759
Sikkim,1994.0,2,Tashiding,ST,Thutop Bhutia,M,Sikkim Sangram Parishad,SSP,1644.0,5658
Sikkim,1989.0,16,Temi-Tarku,GEN,Nar Bahadur Khatiwara,M,Indian National Congress,INC,183.0,6264
Sikkim,1989.0,14,Melli,GEN,Man Bahadur Tamang,M,Rising Sun Party,RIS,287.0,6402
Sikkim,1994.0,31,Gangtok,GEN,Gokul Singh Cintury,M,Independent,IND,52.0,9960
Sikkim,2014.0,16,Tumen-Lingi,ST,None Of The Above,,NOTA,NOTA,105.0,27214
Sikkim,1985.0,8,Soreong,GEN,Nar Bahadur Bhandari,M,Sikkim Sangram Parishad,SSP,2964.0,5618
Sikkim,2014.0,11,Namchi-Singhithang,GEN,Milan Rai,M,SKM,SKM,3690.0,21704
Sikkim,1994.0,6,Rinchenpong,ST,Phur Tsh. Lepcha,M,Sikkim Democratic Front,SDF,3181.0,6859
Sikkim,2009.0,20,Chujachen,GEN,Biraj Adhikari,M,IND,IND,72.0,12944
Sikkim,1994.0,12,Wak,GEN,Bedu Singh Panth,M,Sikkim Sangram Parishad,SSP,1469.0,5369
Sikkim,1994.0,3,Geyzing,GEN,Dal Bahadur Gurung,M,Sikkim Democratic Front,SDF,2893.0,7008
Sikkim,2014.0,20,Chujachen,GEN,Gajendra Rizal,M,BJP,BJP,248.0,30932
Sikkim,2004.0,22,Khamdong,SC,Birkha Man Ramudamu,M,Sikkim Democratic Front,SDF,6160.0,10516
Sikkim,1979.0,22,Khamdong,SC,Janga Bahadur Khati,M,Independents,IND,62.0,3304
Sikkim,2009.0,3,Maneybung-Dentam,GEN,Dilip Kumar Gurung,M,BJP,BJP,153.0,10012
Sikkim,2009.0,3,Maneybung-Dentam,GEN,Tek Man Subba,M,SHRP,SHRP,131.0,10012
Sikkim,1994.0,17,Central Pendam-East Pendam,GEN,Puspak Ram Subba,M,Indian National Congress,INC,838.0,9593
Sikkim,1985.0,20,Pathing,ST,Kesang Dorjee Bhutia,M,Independent,IND,33.0,4971
Sikkim,2004.0,1,Yoksam,GEN,Mangal Bir Subba,M,Indian National Congress,INC,2427.0,8035
Sikkim,1979.0,12,Wak,GEN,Pandu Ram Rai,M,Janta Party,JNP,175.0,2770
Sikkim,1994.0,20,Pathing,ST,Palden Bhutia,M,Revolutionary Socialist Party,RSP,110.0,7432
Sikkim,1985.0,13,Damthang,GEN,Pawan Kumar Chamling,M,Sikkim Sangram Parishad,SSP,2281.0,4911
Sikkim,2004.0,29,Assam-Lingjey,BL,Kunga Zangpo Bhutia,M,Sikkim Democratic Front,SDF,4641.0,9052
Sikkim,1994.0,11,Ralong,ST,Sonam Gyatso Kaleon,M,Indian National Congress,INC,1052.0,5237
Sikkim,2009.0,7,Soreong-Chakung,GEN,Metra Lall Pandey,M,SGPP,SGPP,175.0,11546
Sikkim,1994.0,14,Melli,GEN,Girish Chandra Rai,M,Sikkim Democratic Front,SDF,3108.0,7120
Sikkim,2014.0,19,Rhenock  ,GEN,Nawraj Chettri,M,AITC,AITC,92.0,30350
Sikkim,2014.0,29,Kabi Lungchuk,ST,None Of The Above,,NOTA,NOTA,152.0,22122
Sikkim,1985.0,3,Geyzing,GEN,Man Bahadur Dahal,M,Sikkim Sangram Parishad,SSP,1702.0,5153
Sikkim,1979.0,8,Soreong,GEN,Nar Bahadur Bhandari,M,Sikkim Janta Parishad,SJP,1833.0,4387
Sikkim,1994.0,9,Daramdin,GEN,Sunita Pradhan,F,Independent,IND,167.0,7448
Sikkim,1999.0,10,Jorthang-Nayabazar,GEN,Biren Chandra,M,Independent,IND,196.0,10782
Sikkim,1994.0,30,Ranka,ST,Drug Truk Gyatso Lepcha,M,Indian National Congress,INC,1375.0,7340
Sikkim,2009.0,10,Poklok-Kamrang,GEN,Bhim Shila Rai,F,IND,IND,100.0,10595
Sikkim,1989.0,15,Rateypani - West Pendam,SC,Madhukar Darjee,M,Indian National Congress,INC,603.0,6879
Sikkim,2009.0,20,Chujachen,GEN,Gopal Chettri,M,SHRP,SHRP,76.0,12944
Sikkim,1989.0,12,Wak,GEN,Suk Bahadur Rai,M,Indian National Congress,INC,231.0,5253
Sikkim,1985.0,14,Melli,GEN,Mohan Prasad Sharma,M,Independent,IND,2.0,5094
Sikkim,1985.0,11,Ralong,ST,Pema Wangchuk Bhutia,M,Sikkim Prajatantra Congress,SPC,28.0,3823
Sikkim,1994.0,30,Ranka,ST,Tashi Topgey,M,Independent,IND,43.0,7340
Sikkim,1994.0,29,Assam-Lingjey,ST,Sonam Dupden,M,Independent,IND,261.0,5992
Sikkim,2009.0,24,Martam-Rumtek,ST,Tempo Tshering Bhutia,M,SHRP,SHRP,41.0,11702
Sikkim,1979.0,12,Wak,GEN,Gyampo Bhutia,M,Independents,IND,17.0,2770
Tamil Nadu,2006.0,226,Srivaikuntam,GEN,Sathiya Seelan.C,M,Desiya Murpokku Dravida Kazhagam,DMDK,3166.0,140639
Tamil Nadu,1996.0,149,Athoor,GEN,"Murugavel, P.",M,Anaithinthiya Thamizhaga Munnetra Kazhag,ATMK,366.0,193792
Tamil Nadu,1996.0,120,Erode,GEN,A. Gurusamy,M,Independent,IND,87.0,283064
Tamil Nadu,2006.0,8,Anna Nagar,GEN,"Balakrishnan, B.",M,Independent,IND,443.0,352829
Tamil Nadu,2001.0,9,Theagaraya Nagar,GEN,Ramaswamy.P,M,Independent,IND,471.0,277999
Tamil Nadu,1991.0,151,Aravakurichi,GEN,Ulaganathan S. P.,M,Independent,IND,16.0,173736
Tamil Nadu,1996.0,5,Perambur,SC,"Nageswara Rao,G.",M,Bhartiya Janta Party,BJP,1910.0,227398
Tamil Nadu,1991.0,209,Rajapalayam,SC,T. Sathiah,M,All India Anna Dravida Munnetra Kazhagam,ADK,68657.0,177434
Tamil Nadu,1989.0,37,Gudiyatham,GEN,"Jayanthilal, D.",M,Independents,IND,5247.0,133687
Tamil Nadu,1989.0,8,Anna Nagar,GEN,"Radhakrishnan, G.",M,Independents,IND,57.0,223765
Tamil Nadu,1989.0,119,Perundurai,GEN,A. Ponnusamy,M,All India Anna Dravida Munnetra Kazhagam(Janaki Ramachandran,ADK(JR),11309.0,150170
Tamil Nadu,1980.0,94,Rasipuram,GEN,"Perumal, K.",M,Independents,IND,246.0,126614
Tamil Nadu,2001.0,8,Anna Nagar,GEN,Ashok N.S.D,M,Samajwadi Party,SP,687.0,376745
Tamil Nadu,1996.0,153,Krishnarayapuram,SC,P. Ramachandran,M,Independent,IND,797.0,170739
Tamil Nadu,2011.0,205,Sivakasi,GEN,Rajenthra Bhalaji.K.T,M,ADMK,ADMK,86678.0,182122
Tamil Nadu,2006.0,15,Gummidipundi,GEN,Vijayakumar.K.S,M,All India Anna Dravida Munnetra Kazhagam,AIADMK,63147.0,195425
Tamil Nadu,1984.0,42,Chengam,SC,N. Vattaru,M,Independent,IND,2615.0,111906
Tamil Nadu,2001.0,152,Karur,GEN,Yakup.S.,M,Independent,IND,1695.0,239674
Tamil Nadu,2001.0,18,Villivakkam,GEN,Arumugam .A,M,Lok Jan Shakti Party,LJNSP,370.0,819547
Tamil Nadu,1996.0,217,Alangulam,GEN,"Poolpandian, I.",M,Independent,IND,2186.0,167697
Tamil Nadu,2011.0,48,Ambur,GEN,Gopi C,M,IND,IND,1485.0,176519
Tamil Nadu,2011.0,157,Bhuvanagiri,GEN,E. Ganesan,M,IND,IND,159.0,207558
Tamil Nadu,1977.0,118,Modakurichi,GEN,A. Ganeshamurthy,M,Dravida Munnetra Kazhagam,DMK,15200.0,134149
Tamil Nadu,2001.0,224,Sattangulam,GEN,Paul .R.J,M,Janata Dal (Secular),JD(S),709.0,171481
Tamil Nadu,1996.0,118,Modakurichi,GEN,"Marimuthu, C.",M,Independent,IND,8.0,194579
Tamil Nadu,1996.0,88,Salem-I,GEN,"Natarajan, A.T.",M,Indian National Congress,INC,37299.0,180579
Tamil Nadu,2006.0,152,Karur,GEN,Ravi.A.,M,Desiya Murpokku Dravida Kazhagam,DMDK,9734.0,221389
Tamil Nadu,1989.0,77,Krishnagiri,GEN,"Krishnan, K.C.",M,All India Anna Dravida Munnetra Kazhagam(Jayalalita Group),ADK(JL),21056.0,136299
Tamil Nadu,2006.0,10,Thousand Lights,GEN,"Rajkamal, V.",M,Independent,IND,37.0,169506
Tamil Nadu,2001.0,178,Mannargudi,GEN,Senguttuvan Vandaiyur.R.,M,Independent,IND,1467.0,185994
Tamil Nadu,1980.0,203,Mudukulathur,GEN,"Balakrishnan, S.",M,Indian National Congress (I),INC(I),37175.0,134626
Tamil Nadu,2011.0,112,Avanashi,SC,Moorthy.R.,M,IND,IND,1858.0,192747
Tamil Nadu,1996.0,118,Modakurichi,GEN,Rangasamy,M,Independent,IND,1.0,194579
Tamil Nadu,2011.0,105,Anthiyur,GEN,Sheikdavood.A.M,M,IND,IND,1528.0,173683
Tamil Nadu,2011.0,11,Dr.Radhakrishnan Nagar,GEN,Daniel S,M,IND,IND,379.0,195146
Tamil Nadu,1984.0,196,Tiruvadanai,GEN,Alagu Kr.,M,Independent,IND,787.0,146152
Tamil Nadu,1991.0,79,Harur,SC,Muniswami L.,M,Independent,IND,451.0,179487
Tamil Nadu,1984.0,52,Peranamallur,GEN,Subramania Gounder,M,Independent,IND,319.0,127862
Tamil Nadu,1984.0,203,Mudukulathur,GEN,"Maruthupandian, A.",M,Independent,IND,3438.0,143942
Tamil Nadu,1991.0,141,Tirupparankundram,GEN,Subash Chandra Bose N.S.,M,Independent,IND,102.0,249769
Tamil Nadu,1984.0,134,Cumbum,GEN,M.Gopal,M,Independent,IND,127.0,136730
Tamil Nadu,1989.0,77,Krishnagiri,GEN,"Kanchana, K.",F,Dravida Munnetra Kazhagam,DMK,35042.0,136299
Tamil Nadu,1991.0,115,Palladam,GEN,Manimaran P.,M,Independent,IND,135.0,183291
Tamil Nadu,1996.0,58,Villupuram,GEN,"Panneerselvam, S.S.",M,All India Anna Dravida Munnetra Kazhagam,ADMK,33305.0,190500
Tamil Nadu,2006.0,198,Sivaganga,GEN,Balu Cr,M,Desiya Murpokku Dravida Kazhagam,DMDK,6114.0,184172
Tamil Nadu,1996.0,215,Kadayanallur,GEN,"Murugesan, G.",M,Bhartiya Janta Party,BJP,2215.0,159882
Tamil Nadu,2006.0,19,Alandur,GEN,"Venkatesan, M",M,Independent,IND,231.0,431953
Tamil Nadu,1996.0,69,Vridhachalam,GEN,Tamizharasan M.A.B.L. Kuzhandai,M,Dravida Munnetra Kazhagam,DMK,49103.0,185683
Tamil Nadu,1991.0,151,Aravakurichi,GEN,Rajendran K.,M,Independent,IND,3.0,173736
Tamil Nadu,2001.0,50,Cheyyar,GEN,Ulagarakshagan. P.S,M,Pattali Makkal Katchi,PMK,62615.0,171299
Tamil Nadu,2001.0,20,Tambaram,GEN,Srinivasan. M.,M,Independent,IND,347.0,776058
Tamil Nadu,2006.0,68,Chidambaram,GEN,Rajamannan.P,M,Desiya Murpokku Dravida Kazhagam,DMDK,10303.0,147220
Tamil Nadu,2006.0,216,Tenkasi,GEN,Kamaraj.S,M,Desiya Murpokku Dravida Kazhagam,DMDK,5081.0,186929
Tamil Nadu,1996.0,163,Andimadam,GEN,Arthur Hellar,M,Indian National Congress,INC,13779.0,143942
Tamil Nadu,2006.0,69,Vridhachalam,GEN,Vijayakanth.A.,M,Independent,IND,589.0,197117
Tamil Nadu,1989.0,127,Ootacamund,GEN,"Krishnan, A.K.",M,Independents,IND,165.0,141234
Tamil Nadu,2001.0,44,Tiruvannamalai,GEN,Alagesan.A.,M,Independent,IND,1720.0,223433
Tamil Nadu,1991.0,109,Pollachi,GEN,Varadarj A.R.,M,Independent,IND,48.0,178093
Tamil Nadu,1984.0,37,Gudiyatham,GEN,R. Govindasamy,M,Indian National Congress,INC,32077.0,115465
Tamil Nadu,2001.0,135,Andipatti,GEN,Chinnakkalai. R,M,Independent,IND,183.0,191451
Tamil Nadu,1989.0,13,Mylapore,GEN,Sarojinivaradappan,F,All India Anna Dravida Munnetra Kazhagam(Jayalalita Group),ADK(JL),30266.0,173258
Tamil Nadu,1991.0,36,Katpadi,GEN,R.V. Damodaran,M,Independent,IND,138.0,173715
Tamil Nadu,1996.0,155,Kulithalai,GEN,A. Pappasundaram,M,All India Anna Dravida Munnetra Kazhagam,ADMK,42771.0,173318
Tamil Nadu,2001.0,83,Pennagaram,GEN,Ravi.P.,M,United Communist Party Of India,UCPI,1262.0,199848
Tamil Nadu,1996.0,151,Aravakurichi,GEN,"Mohammed Ismail, S.S.",M,Dravida Munnetra Kazhagam,DMK,41153.0,169837
Tamil Nadu,2011.0,69,Vandavasi,SC,Anandavel.A,M,IND,IND,294.0,199026
Tamil Nadu,2006.0,206,Virudhunagar,GEN,Durairaja P.T.C,M,Independent,IND,441.0,182473
Tamil Nadu,1984.0,123,Gobichettipalayam,GEN,Marimuthu M.A.,M,Independent,IND,579.0,120286
Tamil Nadu,1980.0,13,Mylapore,GEN,"Kavimani,R.S",M,Independents,IND,205.0,143818
Tamil Nadu,2001.0,156,Thottiam,GEN,Devadass .V.,M,Independent,IND,1741.0,174589
Tamil Nadu,1991.0,151,Aravakurichi,GEN,Mufarackali M.,M,Independent,IND,5.0,173736
Tamil Nadu,1989.0,228,Kanniyakumari,GEN,Kodikkal Chellappa,M,Independents,IND,711.0,140558
Tamil Nadu,2011.0,146,Thuraiyur,SC,V.Ganesan,M,IND,IND,1753.0,180988
Tamil Nadu,2006.0,100,Edapadi,GEN,Palaniswami K,M,All India Anna Dravida Munnetra Kazhagam,AIADMK,69680.0,222666
Tamil Nadu,1989.0,2,Harbour,GEN,A. Vasudevan,M,Independents,IND,15.0,106293
Tamil Nadu,2011.0,86,Edappadi,GEN,Aravgiri.G,M,IND,IND,530.0,217070
Tamil Nadu,1977.0,78,Bargur,GEN,V.C. Thimmarayan,M,Dravida Munnetra Kazhagam,DMK,15420.0,98061
Tamil Nadu,2006.0,34,Ranipet,GEN,Nagarathinam.M,M,Independent,IND,312.0,227170
Tamil Nadu,1991.0,195,Karaikudi,GEN,Vairamuthu P.,M,Independent,IND,63.0,188714
Tamil Nadu,1996.0,230,Colachel,GEN,"Bernard, Era",M,Dravida Munnetra Kazhagam,DMK,41217.0,165972
Tamil Nadu,1991.0,222,Nanguneri,GEN,Murugesan K.,M,Tharasu Makkal Mandram,TMM,87.0,157676
Tamil Nadu,2001.0,144,Madurai East,GEN,Vasu .N.L.,M,Independent,IND,11837.0,136526
Tamil Nadu,1991.0,69,Vridhachalam,GEN,Rajendiran A. Alias Deeran,M,Pattali Makkal Katchi,PMK,37634.0,162791
Tamil Nadu,1991.0,26,Kancheepuram,GEN,Shunmugam S.,M,Independent,IND,77.0,178367
Tamil Nadu,1984.0,63,Cuddalore,GEN,S. Alagiri,M,Independent,IND,200.0,129630
Tamil Nadu,1991.0,49,Arni,GEN,Moorthi Gounder M.,M,Pattali Makkal Katchi,PMK,11902.0,161120
Tamil Nadu,2006.0,69,Vridhachalam,GEN,Vijayakanth.K.,M,Independent,IND,832.0,197117
Tamil Nadu,1980.0,173,Nannilam,SC,"Kalaiarasan, A.",M,All India Anna Dravida Munnetra Kazhagam,ADK,44829.0,115349
Tamil Nadu,1996.0,60,Thirunavalur,GEN,N. Arumugham,M,Republican Party Of India,RPI,324.0,155662
Tamil Nadu,2011.0,158,Chidambaram,GEN,A.Arulprakasam,M,IND,IND,478.0,191446
Tamil Nadu,1989.0,208,Srivilliputhur,GEN,Mayandi Manokaran M.K.,M,Independents,IND,85.0,156247
Tamil Nadu,1996.0,218,Tirunelveli,GEN,"Sankarapandian, T.",M,Communist Party Of India (Marxist-Leninist) (Liberation),CPI(ML)(L),351.0,170499
Tamil Nadu,1996.0,65,Kurinjipadi,GEN,M. Gnanamoorthy,M,Pattali Makkal Katchi,PMK,12231.0,190256
Tamil Nadu,1996.0,116,Tiruppur,GEN,"Raju, K.R.",M,Independent,IND,79.0,329182
Tamil Nadu,1977.0,67,Kattumannarkoil,SC,P.A. Samidurai,M,Independents,IND,489.0,104851
Tamil Nadu,1977.0,74,Hosur,GEN,N. Ramchandra Reddy,M,Indian National Congress,INC,30818.0,92284
Tamil Nadu,1984.0,12,Triplicane,GEN,"Srinivasan, P. T.",M,Independent,IND,1298.0,119445
Tamil Nadu,1996.0,211,Pottapidaram,SC,"Perumal, P.",M,Independent,IND,1282.0,138670
Tamil Nadu,2006.0,161,Varahur,SC,Jeeva.P,F,Independent,IND,3188.0,160287
Tamil Nadu,2011.0,7,Maduravoyal,GEN,Selvam. K,M,IND,IND,1542.0,269487
Tamil Nadu,1996.0,152,Karur,GEN,"Kavithasan, P.",M,Independent,IND,91.0,218072
Tamil Nadu,2006.0,101,Mettupalayam,GEN,Arunkumar.B,M,Dravida Munnetra Kazhagam,DMK,67303.0,204170
Tamil Nadu,1989.0,191,Pudukkottai,GEN,"Shanmugam, P.",M,Independents,IND,140.0,162152
Tamil Nadu,1996.0,95,Sendamangalam,ST,"Devigounden, K.",M,Independent,IND,128.0,173166
Tamil Nadu,2011.0,162,Poompuhar,GEN,Mohamed Tharik .M .Y,M,SDPI,SDPI,2984.0,212106
Tamil Nadu,2011.0,120,Coimbatore (South),GEN,Nandha Kumar C R,M,BJP,BJP,5177.0,200261
Tamil Nadu,1989.0,121,Bhavani,GEN,G.G. Gurumoorthy,M,Independents,IND,36371.0,140948
Tamil Nadu,1996.0,118,Modakurichi,GEN,"Vadivel, P.",M,Independent,IND,6.0,194579
Tamil Nadu,1996.0,125,Sathyamangalam,GEN,S.M. Subramanian,M,All India Indira Congress (Tiwari),AIIC(T),523.0,158941
Tamil Nadu,1991.0,2,Harbour,GEN,Kuppan P.,M,Independent,IND,31.0,121040
Tamil Nadu,2011.0,189,Madurai East,GEN,Mahalingam S,M,IND,IND,350.0,233166
Tamil Nadu,2006.0,223,Radhapuram,GEN,Rajamanickam.P,M,Rashtriya Lok Dal,RLD,244.0,173633
Tamil Nadu,1996.0,25,Uthiramerur,GEN,G. Selvaraj,M,Independent,IND,104.0,176287
Tamil Nadu,1996.0,130,Oddanchatram,GEN,"Shanmugavel, P.",M,Independent,IND,182.0,170995
Tamil Nadu,1991.0,92,Attur,GEN,M. Palanivel,M,Pattali Makkal Katchi,PMK,8164.0,151368
Tamil Nadu,2006.0,207,Sivakasi,GEN,Rajendran.V,M,Desiya Murpokku Dravida Kazhagam,DMDK,12657.0,253957
Tamil Nadu,1984.0,182,Thiruvonam,GEN,"Thenmani, V.",M,Independent,IND,415.0,124226
Tamil Nadu,2011.0,148,Kunnam,GEN,Thangavel.M,M,RJD,RJD,1070.0,212782
Tamil Nadu,1991.0,142,Madurai West,GEN,Murugesan M.,M,Independent,IND,113.0,183245
Tamil Nadu,2006.0,21,Tirupporur,SC,"Jagadeesan, V",M,Independent,IND,926.0,247954
Tamil Nadu,2006.0,85,Taramangalam,GEN,Govindan P,M,Independent,IND,36791.0,200861
Tamil Nadu,2006.0,233,Vilavancode,GEN,Franklin.F,M,All India Anna Dravida Munnetra Kazhagam,AIADMK,19458.0,195426
Tamil Nadu,1977.0,116,Tiruppur,GEN,K. Doraisamy,M,Dravida Munnetra Kazhagam,DMK,16414.0,140401
Tamil Nadu,2006.0,103,Thondamuthur,GEN,Janaki.V.,F,Lok Jan Shakti Party,LJP,353.0,420186
Tamil Nadu,2011.0,40,Katpadi,GEN,Sriram.M,M,IND,IND,1067.0,190454
Tamil Nadu,1989.0,224,Sattangulam,GEN,"Jayasingh, D.G.",M,Independents,IND,13569.0,137325
Tamil Nadu,1996.0,64,Panruti,GEN,B.S. Asokan,M,Republican Party Of India (Sivaraj),RPI(S),75.0,161495
Tamil Nadu,2001.0,130,Oddanchatram,GEN,Chakkarapani. Ara.,M,Dravida Munnetra Kazhagam,DMK,52896.0,176900
Tamil Nadu,2011.0,28,Alandur,GEN,L. Ayodhi,M,IND,IND,2731.0,239936
Tamil Nadu,1989.0,6,Purasawalkam,GEN,"Selvaraj, K.",M,Independents,IND,54.0,204074
Tamil Nadu,1984.0,74,Hosur,GEN,Kakiappan,M,Independent,IND,923.0,120813
Tamil Nadu,2011.0,10,Thiruvottiyur,GEN,"Kuppan, K.",M,ADMK,ADMK,93944.0,221456
Tamil Nadu,1996.0,51,Vandavasi,SC,"Anandan, Bala",M,Dravida Munnetra Kazhagam,DMK,65775.0,169850
Tamil Nadu,2006.0,118,Modakurichi,GEN,Namachivayam.V.P,M,All India Anna Dravida Munnetra Kazhagam,AIADMK,60765.0,192274
Tamil Nadu,1989.0,61,Ulundurpet,SC,T. Kuppan,M,Independents,IND,1082.0,159159
Tamil Nadu,1991.0,116,Tiruppur,GEN,Samiappan R.,M,Bhartiya Janta Party,BJP,8309.0,255427
Tamil Nadu,1984.0,129,Palani,SC,M.Umathurai,M,Indian Conress (J),ICJ,942.0,133723
Tamil Nadu,1991.0,66,Bhuvanagiri,GEN,P.D. Aruimozhi,M,Pattali Makkal Katchi,PMK,27511.0,149984
Tamil Nadu,1984.0,40,Natrampalli,GEN,V. Subramaniam,M,Independent,IND,223.0,137300
Tamil Nadu,1989.0,201,Ramanathapuram,GEN,Shajahan M.S.A.,M,Independents,IND,19598.0,156764
Tamil Nadu,1984.0,88,Salem-I,GEN,T.Periyasamy,M,Independent,IND,66.0,141927
Tamil Nadu,1989.0,170,Poompuhar,GEN,M. Mohamed Siddik,M,Dravida Munnetra Kazhagam,DMK,40657.0,130542
Tamil Nadu,1996.0,25,Uthiramerur,GEN,V.Kamalambal,F,Pattali Makkal Katchi,PMK,19143.0,176287
Tamil Nadu,1989.0,63,Cuddalore,GEN,"Rajamanickam, M.P.",M,Independents,IND,906.0,149592
Tamil Nadu,1991.0,10,Thousand Lights,GEN,Kalaimani R.,M,Independent,IND,54.0,176708
Tamil Nadu,1977.0,219,Palayamcottai,GEN,N. Shanmugan,M,Independents,IND,15192.0,110603
Tamil Nadu,2006.0,228,Kanniyakumari,GEN,Vetri Velayutha Perumal.P,M,Akhil Bharat Hindu Mahasabha,ABHM,109.0,176033
Tamil Nadu,1989.0,104,Singanallur,GEN,"Gopalasamy, R.",M,Independents,IND,170.0,183302
Tamil Nadu,1991.0,31,Pallipet,GEN,Vasu S.,M,Independent,IND,5.0,152410
Tamil Nadu,1984.0,163,Andimadam,GEN,S. Sivasubramaniyan,M,Dravida Munnetra Kazhagam,DMK,37895.0,107898
Tamil Nadu,2001.0,86,Omalur,GEN,Murugan.K,M,Independent,IND,2250.0,192661
